Rodando pra 1h
Optimize a model with 40044 rows, 59750 columns and 298263 nonzeros
Coefficient statistics:
  Matrix range    [1e+00, 1e+06]
  Objective range [3e-01, 7e-01]
  Bounds range    [1e+00, 1e+06]
  RHS range       [1e+00, 2e+02]
Presolve time: 0.50s
Presolved: 40044 rows, 59750 columns, 298263 nonzeros
Variable types: 39825 continuous, 19925 integer (19925 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  1077  1079  488.56099 1043  234 3527.90000  448.93137  87.3%  1267 3476s
  1078  1080  488.79753 1044  232 3527.90000  448.93137  87.3%  1269 3480s
  1079  1081  489.00805 1045  231 3527.90000  448.93137  87.3%  1272 3485s
  1080  1082  489.29555 1046  230 3527.90000  448.93137  87.3%  1276 3492s
  1082  1084  489.67904 1048  235 3527.90000  448.93137  87.3%  1279 3497s
  1083  1085  489.94789 1049  231 3527.90000  448.93137  87.3%  1284 3504s
  1084  1086  490.60153 1050  233 3527.90000  448.93137  87.3%  1288 3516s
  1085  1087  491.15041 1051  243 3527.90000  448.93137  87.3%  1298 3531s
  1086  1088  491.52643 1052  232 3527.90000  448.93137  87.3%  1304 3538s
  1087  1089  492.07765 1053  232 3527.90000  448.93137  87.3%  1312 3550s
  1088  1089  492.79538 1054  229 3527.90000  448.93137  87.3%  1322 3567s
  1090  1091  493.57473 1056  229 3527.90000  448.93137  87.3%  1322 3570s
  1092  1093  493.84459 1058  224 3527.90000  448.93137  87.3%  1326 3577s
  1093  1094  495.45444 1058  220 3527.90000  448.93137  87.3%  1336 3600s

Cutting planes:
  MIR: 111
  Flow cover: 203
  Flow path: 44

Explored 1094 nodes (1848947 simplex iterations) in 3600.03 seconds
Thread count was 1 (of 4 available processors)

Time limit reached
Best objective 3.527900000000e+03, best bound 4.489313693619e+02, gap 87.2748%
Tempo: 3595.86 segundos

0 14 4 12 13 40 5 
1 60 16 9 15 12 27 
2 73 2 7 14 23 19 
3 60 9 8 13 42 5 
3 94 2 15 3 12 16 
3 180 1 7 34 13 1 
4 61 2 9 11 3 9 
4 69 98 90 66 67 55 
5 44 4 14 3 13 26 
6 46 60 71 36 54 30 
6 198 11 24 16 33 12 
7 84 0 16 19 8 3 
8 88 1 39 2 4 5 
9 33 26 19 48 19 15 
9 71 26 25 19 21 15 
9 111 10 19 6 28 7 
10 17 0 17 0 0 19 
10 127 10 41 54 21 9 
11 19 39 27 23 35 22 
11 34 1 4 22 26 9 
11 160 2 18 45 38 2 
12 180 0 1 21 1 18 
13 40 0 5 31 3 12 
13 151 18 54 15 31 9 
14 110 13 7 20 21 10 
14 115 4 17 13 12 3 
15 96 3 15 8 8 24 
16 130 12 16 7 32 11 
17 155 96 91 83 62 50 
18 74 3 11 7 38 18 
18 173 32 17 22 27 18 
19 24 24 24 22 14 12 
19 54 36 32 22 37 18 
19 66 0 13 1 26 4 
19 153 32 44 31 18 17 
20 50 4 30 12 3 2 
20 141 3 7 16 16 2 
21 82 1 15 6 6 14 
21 99 23 43 16 24 15 
22 77 5 11 7 7 2 
22 129 7 25 17 32 4 
23 128 3 6 33 2 8 
